,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
1208,BGH Edelstahl Freital GmbH - Freital,DED2F,-1,POINT (13.639114 50.993909),Steel,Secondary production,90,77.40487475,100,steel-secondary,116018.29651903751,0,0,0,22898.6840972925,0,0,0,0,0,0,14636.487766477505,0,Steel,156649.6633728075,3096.1949900000004
1209,H. E. S. Hennigsdorfer Elektrostahlwerke GmbH - Hennigsdorf,DE40A,-1,POINT (13.210859 52.647648),Steel,Secondary production,1000,860.0541638,100,steel-secondary,1289092.18341163,0,0,0,254429.82327695398,0,0,0,0,0,0,162627.64183294203,0,Steel,1740551.8150735262,34402.166551999995
1210,Schmiedewerke Gröditz GmbH - Gröditz,DED2E,-1,POINT (13.443891 51.406471),Steel,Secondary production,100,86.00541638,100,steel-secondary,128909.21834116301,0,0,0,25442.982327695398,0,0,0,0,0,0,16262.764183294203,0,Steel,174055.18150735262,3440.2166552
1211,ESF Elbe - Stahlwerke Feralpi GmbH - Riesa,DED2E,-1,POINT (13.280385 51.313354),Steel,Secondary production,900,774.0487475,100,steel-secondary,1160182.965190375,0,0,0,228986.84097292498,0,0,0,0,0,0,146364.87766477503,0,Steel,1566496.633728075,30961.9499
1212,ArcelorMittal Bremen GmbH - Bremen,DE501,-1,POINT (8.690068 53.139301),Steel,Primary production,3800,3616.568502,100,steel-primary,8108672.07264918,0,0,0,1453245.7211586602,0,0,20613011.91684171,0,0,0,13475912.88941232,0,Steel,44117379.936819874,466537.336758
1213,ArcelorMittal Hamburg GmbH - Hamburg,DE600,-1,POINT (9.89992 53.52478),Steel,Primary production,1100,1046.901408,100,steel-primary,2347247.17786272,0,0,0,420676.39277664,0,0,5966924.499543839,0,0,0,3900922.1504332796,0,Steel,12770820.502248479,135050.281632
1214,Saarstahl Aktiengesellschaft - Völklingen,DEC01,-1,POINT (6.831783 49.264738),Steel,Primary production,3140,2988.427657,100,steel-primary,6700323.765483131,0,0,0,1200839.8854123103,0,0,17032857.21597549,0,0,0,11135359.59840712,0,Steel,36454887.63303105,385507.16775300005
1215,Stahlwerk Bous GmbH - Bous,DEC04,-1,POINT (6.794651 49.274167),Steel,Secondary production,350,301.0189573,100,steel-secondary,451182.26414910506,0,0,0,89050.43813805899,0,0,0,0,0,0,56919.674635857016,0,Steel,609193.1352150211,12040.758292000002
1216,Peiner Träger GmbH - Peine,DE91A,-1,POINT (10.24153 52.315799),Steel,Secondary production,1000,860.0541638,100,steel-secondary,1289092.18341163,0,0,0,254429.82327695398,0,0,0,0,0,0,162627.64183294203,0,Steel,1740551.8150735262,34402.166551999995
1217,Lech-Stahlwerke GmbH - Meitingen,DE276,-1,POINT (10.852392 48.513196),Steel,Secondary production,1180,1014.863913,100,steel-secondary,1521128.7760000501,0,0,0,300227.19138279,0,0,0,0,0,0,191900.61730917002,0,Steel,2053851.1412120103,40594.556520000006
1218,Buderus Edelstahl GmbH - Wetzlar,DE722,-1,POINT (8.485627 50.572879),Steel,Secondary production,400,344.0216655,100,steel-secondary,515636.873334675,0,0,0,101771.92930486499,0,0,0,0,0,0,65051.056729395015,0,Steel,696220.725988935,13760.86662
1219,ROGESA Roheisengesellschaft Saar mbH - Dillingen/Saar,DEC04,-1,POINT (6.732484 49.355602),Steel,Primary production,2800,2664.839949,100,steel-primary,5974811.001253411,0,0,0,1070812.6367066703,0,0,15188535.097520145,0,0,0,9929620.02436584,0,Steel,32507543.113267068,343764.353421
1220,Hüttenwerke Krupp Mannesmann GmbH - Duisburg,DEA12,-1,POINT (6.726674 51.37035),Steel,Primary production,1500,1427.59283,100,steel-primary,3200791.6082147,0,0,0,573649.6268789,0,0,8136715.23183215,0,0,0,5319439.2994328,0,Steel,17414755.24142855,184159.47507000001
1221,Benteler Steel/Tube GmbH - Paderborn,DE949,-1,POINT (7.31542 52.46864),Steel,Secondary production,620,533.2335816,100,steel-secondary,799237.15378116,0,0,0,157746.49044472797,0,0,0,0,0,0,100829.13794474401,0,Steel,1079142.125434632,21329.343264
1222,Saarstahl Aktiengesellschaft - Völklingen,DEC01,-1,POINT (6.85104 49.252506),Steel,Secondary production,300,258.0162492,100,steel-secondary,386727.65511342,0,0,0,76328.947000836,0,0,0,0,0,0,48788.29256122801,0,Steel,522165.54464348406,10320.649968
1223,ThyssenKrupp Steel Europe AG - Duisburg,DEA12,21,POINT (6.731185 51.497738),Steel,Primary production,12000,11420.74264,100,steel-primary,25606332.8657176,0,0,0,4589197.0150312,0,0,65093721.8546572,0,0,0,42555514.3954624,0,Steel,139318041.9314284,1473275.8005600001
1224,"Megasider Zaragoza, S.A.U. - Zaragoza (Zaragoza)",ES243,-1,POINT (-0.855303 41.569405),Steel,Secondary production,500,274.8247664,100,steel-secondary,411921.10111864,0,0,0,81301.410644112,0,0,0,0,0,0,51966.615078576004,0,Steel,556182.117497328,10992.990656
1225,"Sidenor Aceros Especiales, S.L. - Azcoitia",ES212,-1,POINT (-2.322395 43.171685),Steel,Secondary production,800,439.7196262,100,steel-secondary,659073.76172987,0,0,0,130082.257018746,0,0,0,0,0,0,83146.58411815802,0,Steel,889891.387914774,17588.785048
1226,"Sidenor Forgings & Castings, S.L.U. - Cantabria",ES130,-1,POINT (-4.139194 42.991719),Steel,Secondary production,240,131.9158879,100,steel-secondary,197722.128578915,0,0,0,39024.677117456995,0,0,0,0,0,0,24943.975243011002,0,Steel,266967.416455383,5276.635515999999
1227,"ARCELORMITTAL ESPAÑA, S.A. - Avilés y Gijón (Asturias)",ES120,-1,POINT (-5.725274 43.541185),Steel,Primary production,5400,4911,100,steel-primary,11010903.99,0,0,0,1973387.1300000001,0,0,27990760.155,0,0,0,18299171.759999998,0,Steel,59907742.035,633519
1228,Global Steel Wire S.A. - Santander (Cantabria),ES130,-1,POINT (-3.837684 43.444981),Steel,Secondary production,750,412.2371495,100,steel-secondary,617881.651528075,0,0,0,121952.11593658499,0,0,0,0,0,0,77949.92259895502,0,Steel,834273.176043615,16489.48598
1229,"Compañia Española de Laminación, S.L. - Castellbisbal (Barcelona)",ES511,-1,POINT (1.976108 41.462365),Steel,Secondary production,2400,1319.158879,100,steel-secondary,1977221.2857891503,0,0,0,390246.77117456996,0,0,0,0,0,0,249439.75243011003,0,Steel,2669674.1645538304,52766.35516000001
1230,"Megasa Siderúrgica, S.L. - Narón (A Coruña)",ES111,-1,POINT (-8.167584 43.515489),Steel,Secondary production,700,384.7546729,100,steel-secondary,576689.5414761651,0,0,0,113821.974884007,0,0,0,0,0,0,72753.26109866101,0,Steel,778654.964374833,15390.186916
1231,Acerinox Europa S.A.U - Los Barrios (Cádiz),ES612,-1,POINT (-5.435526 36.175552),Steel,Secondary production,1200,659.5794393,100,steel-secondary,988610.642594805,0,0,0,195123.38552811896,0,0,0,0,0,0,124719.87617723702,0,Steel,1334837.0818721612,26383.177572
1232,"Siderúrgica Sevillana, S.A. - Alcala de Guadaira (Sevilla)",ES618,-1,POINT (-5.884618 37.365864),Steel,Secondary production,1300,714.5443925,100,steel-secondary,1070994.8626986248,0,0,0,211383.66763327498,0,0,0,0,0,0,135113.199177825,0,Steel,1446073.505209725,28581.7757
1233,Corrugados Getafe S.L. - Getafe (Madrid),ES300,-1,POINT (-3.703267 40.310588),Steel,Secondary production,600,329.7897196,100,steel-secondary,494305.32122246,0,0,0,97561.692749268,0,0,0,0,0,0,62359.938079164014,0,Steel,667418.5408348921,13191.588784
1234,"ARCELORMITTAL OLABERRÍA-BERGARA, S.L.U. - Olaberria (Guipúzcoa)",ES212,-1,POINT (-2.214624 43.041305),Steel,Secondary production,2450,1346.641355,100,steel-secondary,2018413.39494175,0,0,0,398376.9120496499,0,0,0,0,0,0,254636.41381695005,0,Steel,2725292.37500835,53865.654200000004
1235,"ARCELORMITTAL SESTAO, S.L.U. - Sestao (Vizcaya)",ES213,19,POINT (-3.001286 43.31408),Steel,Secondary production,2000,1099.299065,100,steel-secondary,1647684.40357525,0,0,0,325205.64239895,0,0,0,0,0,0,207866.46020085,0,Steel,2224728.4687750502,43971.9626
1236,"ACERALAVA, SAU - Amurrio (Álava)",ES211,-1,POINT (-3.00312 43.034584),Steel,Secondary production,150,82.44742991,100,steel-secondary,123576.3303206035,0,0,0,24390.423190275294,0,0,0,0,0,0,15589.984521681903,0,Steel,166854.63522896072,3297.8971964
1237,"ACEROS INOXIDABLES OLARRA, SA - Loiu (Vizcaya)",ES213,19,POINT (-2.910688 43.296367),Steel,Secondary production,130,71.45443925,100,steel-secondary,107099.4862698625,0,0,0,21138.366763327496,0,0,0,0,0,0,13511.3199177825,0,Steel,144607.35052097248,2858.17757
1238,"Nervacero, S.A. - TRAPAGARAN (Vizcaya)",ES213,19,POINT (-3.026952 43.308663),Steel,Secondary production,1100,604.614486,100,steel-secondary,906226.4223411002,0,0,0,178863.10339338,0,0,0,0,0,0,114326.55315774004,0,Steel,1223600.6583322203,24184.579440000005
1239,"Productos Tubulares, SAU - Galindo (Vizcaya)",ES213,19,POINT (-3.01314 43.298259),Steel,Secondary production,400,219.8598131,100,steel-secondary,329536.880864935,0,0,0,65041.128509373,0,0,0,0,0,0,41573.29205907901,0,Steel,444945.693957387,8794.392524
1240,"Sidenor Aceros Especiales, S.L. - Basauri (Vizcaya)",ES213,0,POINT (-2.886644 43.228863),Steel,Secondary production,740,406.7406542,100,steel-secondary,609643.22954767,0,0,0,120326.08773198599,0,0,0,0,0,0,76910.59030267801,0,Steel,823149.533750334,16269.626167999999
1241,"TUBOS REUNIDOS INDUSTRIAL, SLU - Amurrio (Álava)",ES211,-1,POINT (-2.996666 43.06472),Steel,Secondary production,360,197.8738318,100,steel-secondary,296583.19279343,0,0,0,58537.015661394,0,0,0,0,0,0,37415.962855062004,0,Steel,400451.124581886,7914.953272
1242,"A.G. Siderúrgica Balboa, S.A. - Jerez de los Caballeros (Badajoz)",ES431,-1,POINT (-6.768496 38.327242),Steel,Secondary production,1300,714.5443925,100,steel-secondary,1070994.8626986248,0,0,0,211383.66763327498,0,0,0,0,0,0,135113.199177825,0,Steel,1446073.505209725,28581.7757
1243,Ovako Imatra Oy Ab - Imatra,FI1C5,-1,POINT (28.801849 61.154372),Steel,Secondary production,360,292.7710843,100,steel-secondary,438819.93970305496,0,0,0,86610.469868469,0,0,0,0,0,0,55360.084330287005,0,Steel,592501.3372738111,11710.843372
1244,Outokumpu Stainless Oy - Tornio,FI1D7,-1,POINT (24.19413 65.76894),Steel,Secondary production,1300,1057.228916,100,steel-secondary,1584627.5607466,0,0,0,312760.03022028,0,0,0,0,0,0,199911.41572644006,0,Steel,2139588.16333332,42289.15664
1245,SSAB Europe Oy - Raahe,FI1D9,-1,POINT (24.44668 64.66261),Steel,Primary production,2600,2600,100,steel-primary,5829434,0,0,0,1044758,0,0,14818973,0,0,0,9688016,0,Steel,31716581,335400.00000000006
1246,CELSA FRANCE - Boucau,FRI13,-1,POINT (-1.495656 43.532341),Steel,Secondary production,1200,830.2702703,100,steel-secondary,1244450.594639155,0,0,0,245618.854062849,0,0,0,0,0,0,156995.80541102702,0,Steel,1680276.064925031,33210.810811999996
1247,INDUSTEEL FRANCE - Le Creusot,FRC13,-1,POINT (4.427476 46.8042),Steel,Secondary production,150,103.7837838,100,steel-secondary,155556.32434863,0,0,0,30702.356761553998,0,0,0,0,0,0,19624.475678742,0,Steel,210034.508140926,4151.351352
1248,APERAM ALLOYS IMPHY - Imphy,FRC12,-1,POINT (3.255096 46.935374),Steel,Secondary production,90,62.27027027,100,steel-secondary,93333.7945941895,0,0,0,18421.4140539741,0,0,0,0,0,0,11774.685405354301,0,Steel,126020.7048643179,2490.8108107999997
1249,FERROGLOBE MANGANESE FRANCE - GRANDE-SYNTHE,FRE11,2,POINT (2.272812 51.030663),Steel,Primary production,,,100,steel-primary,,,,,,,,,,,,,,Steel,0,
1250,VALLOUREC TUBES FRANCE - St Saulve,FRE11,-1,POINT (3.559698 50.396355),Steel,Secondary production,730,505.0810811,100,steel-secondary,757040.778406735,0,0,0,149418.136221813,0,0,0,0,0,0,95505.78162519902,0,Steel,1022167.9394977471,20203.243244
1251,INDUSTEEL FRANCE - Châteauneuf,FRK25,-1,POINT (4.633214 45.532999),Steel,Secondary production,100,69.18918919,100,steel-secondary,103704.21621743149,0,0,0,20468.237838077697,0,0,0,0,0,0,13082.983783937101,0,Steel,140023.00540704626,2767.5675676
1252,UGITECH SA - Ugine,FRK27,-1,POINT (6.425044 45.746043),Steel,Secondary production,250,172.972973,100,steel-secondary,259260.54058105,0,0,0,51170.59460258999,0,0,0,0,0,0,32707.45946457001,0,Steel,350057.51356821,6918.91892
1253,SAM Société des Aciers d'Armatures pour Béton - Neuves Maisons,FRF31,-1,POINT (6.104561 48.608312),Steel,Secondary production,800,553.5135135,100,steel-secondary,829633.7297094751,0,0,0,163745.902698705,0,0,0,0,0,0,104663.87026771503,0,Steel,1120184.043215895,22140.54054
1254,ASCO INDUSTRIES - Hagondange Cedex,FRF33,-1,POINT (6.155734 49.24104),Steel,Secondary production,460,318.2702703,100,steel-secondary,477039.39463915495,0,0,0,94153.894062849,0,0,0,0,0,0,60181.72541102701,0,Steel,644105.8249250308,12730.810812
1255,ASCO INDUSTRIES - Fos-sur-Mer Cedex,FRL04,-1,POINT (4.84673 43.445048),Steel,Secondary production,480,332.1081081,100,steel-secondary,497780.237825685,0,0,0,98247.54161922299,0,0,0,0,0,0,62798.322160629,0,Steel,672110.425929537,13284.324324
1256,ARCELORMITTAL MEDITERRANEE - Fos sur Mer,FRL04,1,POINT (4.910855 43.435977),Steel,Primary production,5100,4529.316456,100,steel-primary,10155135.13283304,0,0,0,1820015.23151448,0,0,25815314.719199877,0,0,0,16876957.80568896,0,Steel,55251704.71206036,584281.8228239999
1257,SAM MONTEREAU - Montereau Cedex,FR102,-1,POINT (2.980952 48.385615),Steel,Secondary production,720,498.1621622,100,steel-secondary,746670.35681347,0,0,0,147371.31244362597,0,0,0,0,0,0,94197.48325039803,0,Steel,1008165.6389954941,19926.486488000002
1258,ITON SEINE SAS - Bonnières sur Seine,FR103,-1,POINT (1.560446 49.033702),Steel,Secondary production,550,380.5405405,100,steel-secondary,570373.189128425,0,0,0,112575.308096115,0,0,0,0,0,0,71956.41080314502,0,Steel,770126.529647685,15221.62162
1259,ALPA - ACIERIES ET LAMINOIRS DE PARIS - Porcheville,FR103,-1,POINT (1.759638 48.983645),Steel,Secondary production,700,484.3243243,100,steel-secondary,725929.513477055,0,0,0,143277.66485766898,0,0,0,0,0,0,91580.88648188702,0,Steel,980161.0377886109,19372.972972
1260,ASCO INDUSTRIES - Dunkerque Cedex 02,FRE11,2,POINT (2.376776 51.034368),Steel,Secondary production,,,100,steel-secondary,,,,,,,,,,,,,,Steel,0,
1261,LAMINES MARCHAND EUROPEENS (LME) - Trith Saint Léger,FRE11,-1,POINT (3.490122 50.329524),Steel,Secondary production,800,553.5135135,100,steel-secondary,829633.7297094751,0,0,0,163745.902698705,0,0,0,0,0,0,104663.87026771503,0,Steel,1120184.043215895,22140.54054
1262,ΧΑΛΥΒΟΥΡΓΙΑ ΕΛΛΑΔΟΣ ΑΕ - ΒΟΛΟΣ,EL613,-1,POINT (22.84576 39.38851),Steel,Secondary production,,,100,steel-secondary,,,,,,,,,,,,,,Steel,0,
1263,ΧΑΛΥΒΟΥΡΓΙΑ ΕΛΛΑΔΟΣ ΑΕ - ΑΣΠΡΟΠΥΡΓΟΣ ΑΤΤΙΚΗΣ,EL306,3,POINT (23.583385 38.043622),Steel,Secondary production,400,170.0869565,100,steel-secondary,254934.83475002504,0,0,0,50316.824341395,0,0,0,0,0,0,32161.742604585008,0,Steel,344216.879956005,6803.478260000001
1264,ΧΑΛΥΒΟΥΡΓΙΚΗ ΑΕ - ΕΛΕΥΣΙΝΑ,EL306,3,POINT (23.506212 38.041836),Steel,Secondary production,800,340.173913,100,steel-secondary,509869.6695000501,0,0,0,100633.64868279,0,0,0,0,0,0,64323.485209170016,0,Steel,688433.75991201,13606.956520000002
1265,ΣΙΔΕΝΟΡ ΒΙΟΜ ΚΑΤ ΣΙΔΗΡΟΥ ΑΕ - ΙΩΝΙΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,EL522,-1,POINT (22.816458 40.702629),Steel,Secondary production,600,255.1304348,100,steel-secondary,382402.25219998,0,0,0,75475.236526884,0,0,0,0,0,0,48242.613916332004,0,Steel,516325.320035196,10205.217392
1266,ΧΑΛΥΒΟΥΡΓΙΑ ΕΛΛΑΔΟΣ ΑΕ - ΒΕΛΕΣΤΙΝΟ ΜΑΓΝΗΣΙΑΣ,EL613,-1,POINT (22.745197 39.380914),Steel,Secondary production,450,191.3478261,100,steel-secondary,286801.68914998503,0,0,0,56606.427395162995,0,0,0,0,0,0,36181.96043724901,0,Steel,387243.990026397,7653.913043999999
1267,SOVEL  AE - ΑΛΜΥΡΟΣ ΜΑΓΝΗΣΙΑΣ,EL613,-1,POINT (22.840109 39.168618),Steel,Secondary production,1200,510.2608696,100,steel-secondary,764804.50439996,0,0,0,150950.473053768,0,0,0,0,0,0,96485.22783266401,0,Steel,1032650.640070392,20410.434784
1268,Acciaierie Bertoli Safau Sisak d.o.o. - Sisak,HR028,-1,POINT (16.392931 45.452233),Steel,Secondary production,350,88.97196262,100,steel-secondary,133355.626172987,0,0,0,26320.5757018746,0,0,0,0,0,0,16823.708411815805,0,Steel,180058.7887914774,3558.8785048
1269,Ózdi Acélmuvek Kft. - Ózd,HU311,-1,POINT (20.3303 48.239234),Steel,Secondary production,400,329,100,steel-secondary,493121.64999999997,0,0,0,97328.06999999999,0,0,0,0,0,0,62210.61000000001,0,Steel,665820.33,13160
1270,ISD Dunaferr Zrt. - Dunaújváros,HU211,-1,POINT (18.945829 46.950773),Steel,Primary production,1650,1650,100,steel-primary,3699448.5000000005,0,0,0,663019.5,0,0,9404348.25,0,0,0,6148164,0,Steel,20127830.25,212850
1271,Nunki Steel Spa - SAN GIORGIO DI NOGARO,ITH42,-1,POINT (13.229649 45.789184),Steel,Secondary production,770,684.2468917,100,steel-secondary,1025583.453624545,0,0,0,202420.757971611,0,0,0,0,0,0,129384.24475155301,0,Steel,1384758.332015709,27369.875668
1272,Dalmine SpA - Dalmine (BG),ITC46,-1,POINT (9.600473 45.646652),Steel,Secondary production,700,622.0426288,100,steel-secondary,932348.59417688,0,0,0,184018.870877904,0,0,0,0,0,0,117622.04067979201,0,Steel,1258871.210886576,24881.705152
1273,Lucchini Industries S.r.l. - LOVERE,ITC46,-1,POINT (10.067455 45.805454),Steel,Secondary production,150,133.294849,100,steel-secondary,199788.98442365,0,0,0,39432.61517966999,0,0,0,0,0,0,25204.722997410005,0,Steel,269758.11656073,5331.79396
1274,metalcam S.p.A. - BRENO,ITC47,-1,POINT (10.31268 45.960165),Steel,Secondary production,100,88.86323268,100,steel-secondary,133192.65630241798,0,0,0,26288.410123724396,0,0,0,0,0,0,16803.148667461202,0,Steel,179838.74440080358,3554.5293071999995
1275,O.R.I. MARTIN S.P.A. - BRESCIA,ITC47,-1,POINT (10.214474 45.565757),Steel,Secondary production,650,577.6110124,100,steel-secondary,865752.2659357401,0,0,0,170874.665798292,0,0,0,0,0,0,109220.46633471604,0,Steel,1168951.8385647482,23104.440496000003
1276,ALFA ACCIAI S.p.A. - BRESCIA,ITC47,-1,POINT (10.250423 45.50924),Steel,Secondary production,1200,1066.358792,100,steel-secondary,1598311.8753892,0,0,0,315460.92143735994,0,0,0,0,0,0,201637.78397928004,0,Steel,2158064.93248584,42654.35168
1277,ACCIAIERIE DI CALVISANO SPA - CALVISANO,ITC47,-1,POINT (10.330985 45.372966),Steel,Secondary production,,,100,steel-secondary,,,,,,,,,,,,,,Steel,0,
1278,FERRIERA VALSABBIA SPA - ODOLO,ITC47,-1,POINT (10.382386 45.64292),Steel,Secondary production,900,799.7690941,100,steel-secondary,1198733.906691785,0,0,0,236595.69110760296,0,0,0,0,0,0,151228.33800336902,0,Steel,1618548.699566757,31990.763764
1279,ASO SIDERURGICA SPA UNIPERSONALE - OSPITALETTO,ITC47,-1,POINT (10.087043 45.547663),Steel,Secondary production,150,133.294849,100,steel-secondary,199788.98442365,0,0,0,39432.61517966999,0,0,0,0,0,0,25204.722997410005,0,Steel,269758.11656073,5331.79396
1280,TRAVI E PROFILATI DI PALLANZENO SRL - SAN ZENO NAVIGLIO (BS),ITC47,-1,POINT (10.21243 45.476652),Steel,Secondary production,800,710.9058615,100,steel-secondary,1065541.250509275,0,0,0,210307.28100754498,0,0,0,0,0,0,134425.18935103502,0,Steel,1438709.955327855,28436.23446
1281,ACCIAIERIE VENETE S.p.A. - SAREZZO,ITC47,-1,POINT (10.208373 45.649196),Steel,Secondary production,540,479.8614565,100,steel-secondary,719240.344075025,0,0,0,141957.41467639498,0,0,0,0,0,0,90737.00280958501,0,Steel,971129.2198210049,19194.45826
1282,Acciaieria Arvedi S.p.A. - CREMONA,ITC4A,-1,POINT (9.943751 45.150191),Steel,Secondary production,3850,3421.234458,100,steel-secondary,5127917.2673733,0,0,0,1012103.78971014,0,0,0,0,0,0,646921.2236632201,0,Steel,6923791.65906666,136849.37832
1283,Acciai Speciali Terni S.p.A. con Unico Socio - Terni,ITI22,-1,POINT (12.670427 42.564681),Steel,Secondary production,1450,1288.516874,100,steel-secondary,1931293.5165949,0,0,0,381181.94683542,0,0,0,0,0,0,243645.65570466005,0,Steel,2607661.7940949798,51540.67496
1284,Acciaierie Valbruna S.p.A. - BOLZANO,ITH10,-1,POINT (11.332592 46.478591),Steel,Secondary production,200,177.7264654,100,steel-secondary,266385.31266478996,0,0,0,52576.820259281994,0,0,0,0,0,0,33606.29734248601,0,Steel,359677.48888255795,7109.058615999999
1285,ACCIAIERIE VENETE S.p.A. - Borgo Valsugana,ITH20,-1,POINT (11.443699 46.049965),Steel,Secondary production,600,533.1793961,100,steel-secondary,799155.9378444849,0,0,0,157730.46074826297,0,0,0,0,0,0,100818.89200854901,0,Steel,1079032.4664452968,21327.175843999998
1286,ACCIAIERIE DI VERONA S.p.A. - VERONA,ITH31,-1,POINT (10.998449 45.429736),Steel,Secondary production,1250,1110.790409,100,steel-secondary,1664908.20452965,0,0,0,328605.12669446995,0,0,0,0,0,0,210039.35843781003,0,Steel,2247984.3060219297,44431.61636
1287,AFV ACCIAIERIE BELTRAME SPA - VICENZA,ITH32,-1,POINT (11.495134 45.522213),Steel,Secondary production,1200,1066.358792,100,steel-secondary,1598311.8753892,0,0,0,315460.92143735994,0,0,0,0,0,0,201637.78397928004,0,Steel,2158064.93248584,42654.35168
1288,Acciaierie Valbruna S.p.A. - VICENZA,ITH32,-1,POINT (11.502796 45.525387),Steel,Secondary production,170,151.0674956,100,steel-secondary,226427.51578006,0,0,0,44690.297223347996,0,0,0,0,0,0,28565.352743004005,0,Steel,305725.865570412,6042.699824
