,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
827,STOELZLE UNION s.r.o. - Heřmanova Huť,CZ032,-1,POINT (13.085761 49.711411),Glass,Container,,72.13528647,100,glass-container,77282.8605124992,0,0,0,0,0,0,3173.9526046799997,0,0,0,341193.4128273177,0,Glass,446031.9527713569,24381.72682686
828,SAINT-GOBAIN ADFORS CZ s.r.o. - Hodonice,CZ064,-1,POINT (16.168367 48.837649),Glass,Glass Fibre,,58.74879227,100,glass-fibre,126897.39130320001,0,0,0,0,0,0,2584.94685988,0,0,0,425465.8034744124,0,Glass,592194.8759366724,37246.73429918
829,"KNAUF INSULATION, spol. s r.o. - Krupka",CZ042,17,POINT (13.881507 50.668838),Glass,Glass Fibre,,56.0102657,100,glass-fibre,120982.17391200001,0,0,0,0,0,0,2464.4516907999996,0,0,0,405633.06543128396,0,Glass,564590.199487884,35510.5084538
830,"AGC Flat Glass Czech a.s., člen AGC Group - Teplice",CZ042,17,POINT (13.801118 50.640541),Glass,Flat,,196.3605108,100,glass-float,156931.32023135998,0,0,0,0,0,0,8639.8624752,0,0,0,1066386.807632208,0,Glass,1327585.559098368,95627.56875959998
831,"ROCKWOOL, a.s. - Bohumín 3",CZ080,-1,POINT (18.37501 49.90753),Glass,Glass Fibre,,92.93417874,100,glass-fibre,200737.8260784,0,0,0,0,0,0,4089.1038645599992,0,0,0,673040.4745365288,0,Glass,936787.6738006488,58920.26932116
832,Euroglas AG - Osterweddingen,DEE07,-1,POINT (11.577978 52.058812),Glass,Flat,,282.1031434,100,glass-float,225456.83220528002,0,0,0,0,0,0,12412.5383096,0,0,0,1532034.4670509843,0,Glass,1907288.0684016643,137384.2308358
833,SCHOTT Technical Glass Solutions GmbH - Jena,DEG03,-1,POINT (11.575574 50.9225),Glass,Flat,,28.81679764,100,glass-float,23030.384673888002,0,0,0,0,0,0,1267.93909616,0,0,0,156497.11195140643,0,Glass,194829.21617213445,14033.780450679998
834,P-D Glasseiden GmbH Oschatz - Oschatz,DED53,-1,POINT (13.097734 51.316871),Glass,Glass Fibre,,20.95289855,100,glass-fibre,45258.260868,0,0,0,0,0,0,921.9275362,0,0,0,151743.405646926,0,Glass,211207.73173182597,13284.137680700002
835,Noelle + von Campe GmbH & Co. KG - Boffzen,DE926,-1,POINT (9.398494 51.750904),Glass,Container,,220.8312502,100,glass-container,236589.76821427202,0,0,0,0,0,0,9716.5750088,0,0,0,1044511.9386334821,0,Glass,1365459.244424154,74640.9625676
836,Glasfabrik Lamberts GmbH & Co. KG - Wunsiedel,DE24D,-1,POINT (12.037684 50.050258),Glass,Flat,,37.65766208,100,glass-float,30096.003534336003,0,0,0,0,0,0,1656.9371315199999,0,0,0,204509.72491758084,0,Glass,254601.94701639685,18339.281432959997
837,SAINT-GOBAIN GLASS Deutschland GmbH - Herzogenrath,DEA2D,-1,POINT (6.092867 50.876272),Glass,Flat,,147.9616896,100,glass-float,118250.98232832001,0,0,0,0,0,0,6510.314342399999,0,0,0,803544.4254120961,0,Glass,1000363.0649180161,72057.34283519999
838,Flachglas Torgau GmbH - Torgau,DED53,-1,POINT (13.001174 51.575645),Glass,Flat,,222.9528487,100,glass-float,178183.91668104002,0,0,0,0,0,0,9809.9253428,0,0,0,1210803.412606012,0,Glass,1507375.291946752,108578.03731689998
839,SAINT-GOBAIN GLASS Deutschland GmbH - Stolberg,DEA2D,-1,POINT (6.219461 50.784667),Glass,Flat,,223.021611,100,glass-float,178238.8715112,0,0,0,0,0,0,9812.950884,0,0,0,1211176.8441543602,0,Glass,1507840.1911065602,108611.52455699998
840,SAINT-GOBAIN GLASS Deutschland GmbH - Mannheim,DE126,-1,POINT (8.47699 49.51775),Glass,Flat,,88.70579568,100,glass-float,70893.671907456,0,0,0,0,0,0,3903.0550099199995,0,0,0,481739.8869471168,0,Glass,599736.3363606528,43199.72249615999
841,SAINT-GOBAIN GLASS Deutschland GmbH - Porz,DEA23,8,POINT (7.068386 50.873363),Glass,Flat,,310.9616896,100,glass-float,248520.58232832002,0,0,0,0,0,0,13682.314342399999,0,0,0,1688758.305412096,0,Glass,2102399.544918016,151438.3428352
842,Ardagh Glass GmbH - Bad Münder,DE923,-1,POINT (9.448132 52.190421),Glass,Container,,61.37136286,100,glass-container,65750.8233136896,0,0,0,0,0,0,2700.3399658399994,0,0,0,290281.0229051426,0,Glass,379475.7068313522,20743.52064668
843,Ardagh Glass GmbH - Drebkau,DE40G,-1,POINT (14.227901 51.650261),Glass,Container,,155.2403093,100,glass-container,166318.25777164803,0,0,0,0,0,0,6830.5736092,0,0,0,734272.691361163,0,Glass,959892.7472854111,52471.22454340001
844,Ardagh Glass GmbH - Lünen,DEA5C,-1,POINT (7.513459 51.625115),Glass,Container,,177.9072093,100,glass-container,190602.66775564803,0,0,0,0,0,0,7827.9172092,0,0,0,841485.0883401631,0,Glass,1100048.3100484111,60132.636743400006
845,Ardagh Glass GmbH - Neuenhagen,DE409,-1,POINT (13.71558 52.53672),Glass,Container,,133.7132953,100,glass-container,143255.07605260803,0,0,0,0,0,0,5883.3849932,0,0,0,632451.852572423,0,Glass,826785.4074296311,45195.0938114
846,Ardagh Glass GmbH - Wahlstedt,DEF0D,-1,POINT (10.196154 53.947844),Glass,Container,,127.6080725,100,glass-container,136714.1845536,0,0,0,0,0,0,5614.755190000001,0,0,0,603574.6981984751,0,Glass,789035.1664470751,43131.52850500001
847,Ardagh Glass GmbH - Nienburg,DE927,-1,POINT (9.20699 52.65439),Glass,Container,,315.4792854,100,glass-container,337991.887206144,0,0,0,0,0,0,13881.088557599998,0,0,0,1492188.626806314,0,Glass,1950693.601035258,106631.9984652
848,Glaswerk Ernstthal GmbH - Lauscha/OT Ernstthal,DEG0H,18,POINT (11.171841 50.49072),Glass,Container,,288.3686631,100,glass-container,308946.650898816,0,0,0,0,0,0,12688.221176399999,0,0,0,1363957.823283321,0,Glass,1783061.3034863372,97468.6081278
849,URSA Deutschland GmbH - Delitzsch,DED53,-1,POINT (12.303699 51.509583),Glass,Glass Fibre,,57.78804348,100,glass-fibre,124822.1739168,0,0,0,0,0,0,2542.6739131199997,0,0,0,418507.9454473776,0,Glass,582510.4128436176,36637.61956632
850,Zwiesel Kristallglas Aktiengesellschaft - Zwiesel,DE229,-1,POINT (13.227964 49.017541),Glass,Container,,89.61020565,100,glass-container,96004.789925184,0,0,0,0,0,0,3942.8490486,0,0,0,423848.2078059915,0,Glass,554084.0962894756,30288.249509700003
851,Verallia Deutschland AG - Essen,DEA13,-1,POINT (6.99799 51.52459),Glass,Container,,372.773556,100,glass-container,399374.67695616005,0,0,0,0,0,0,16402.036463999997,0,0,0,1763185.3702599602,0,Glass,2304959.5456081205,125997.461928
852,Verallia Deutschland AG - Wirges,DEB1B,-1,POINT (7.781866 50.470005),Glass,Container,,228.0005333,100,glass-container,244270.65135628803,0,0,0,0,0,0,10032.0234652,0,0,0,1078422.0024610031,0,Glass,1409788.8575378913,77064.1802554
853,Verallia Deutschland AG - Neuburg an der Donau,DE21I,-1,POINT (11.239979 48.737742),Glass,Container,,229.676199,100,glass-container,246065.89256064,0,0,0,0,0,0,10105.752756,0,0,0,1086347.7504120902,0,Glass,1420149.9509907302,77630.555262
854,Verallia Deutschland AG - Bad Wurzach,DE148,-1,POINT (9.875315 47.906354),Glass,Container,,324.43339,100,glass-container,347584.9567104,0,0,0,0,0,0,14275.069159999997,0,0,0,1534540.7356949,0,Glass,2006059.2473853,109658.48582
855,BASF Personal Care and Nutrition GmbH - Düsseldorf,DEA11,-1,POINT (6.837586 51.176085),Glass,Container,,322.6552345,100,glass-container,345679.91203392006,0,0,0,0,0,0,14196.830318,0,0,0,1526130.2202138952,0,Glass,1995064.4318268152,109057.469261
856,GUARDIAN Flachglas GmbH - Bitterfeld-Wolfen,DEE05,-1,POINT (12.241531 51.652586),Glass,Flat,,215.1601179,100,glass-float,171955.96622568,0,0,0,0,0,0,9467.045187599999,0,0,0,1168482.961886604,0,Glass,1454688.950717184,104782.97741729998
857,Pilkington Deutschland AG - Weiherhammer,DE237,-1,POINT (12.06859 49.624),Glass,Flat,,451.28389,100,glass-float,360666.084888,0,0,0,0,0,0,19856.491159999998,0,0,0,2450814.4984564,0,Glass,3051112.3289343994,219775.25442999997
858,SGD Kipfenberg GmbH - Kipfenberg,DE219,-1,POINT (11.399111 48.956018),Glass,Container,,114.1694164,100,glass-container,122316.54595430402,0,0,0,0,0,0,5023.4543216,0,0,0,540011.064324524,0,Glass,705940.327343628,38589.2627432
859,O-I Germany GmbH & Co. KG - Holzminden,DE926,-1,POINT (9.443863 51.807925),Glass,Container,,147.3752625,100,glass-container,157891.961232,0,0,0,0,0,0,6484.511549999998,0,0,0,697071.727851375,0,Glass,911261.039358375,49812.838725
860,Heinz-Glas Produktion GmbH & Co.KGaA - Tettau,DE24A,18,POINT (11.283878 50.471901),Glass,Container,,39.69686365,100,glass-container,42529.631840064,0,0,0,0,0,0,1746.6620005999998,0,0,0,187762.5923467715,0,Glass,245456.4261011355,13417.5399137
861,Pilkington Deutschland AG - Gladbeck,DEA36,-1,POINT (6.943172 51.570457),Glass,Flat,,463.8821218,100,glass-float,370734.59174256,0,0,0,0,0,0,20410.813359199998,0,0,0,2519232.471786568,0,Glass,3136288.470204928,225910.59331659996
862,Stölzle Lausitz GmbH - Weißwasser,DED2D,-1,POINT (14.635657 51.505062),Glass,Container,,61.55967737,100,glass-container,65952.5759471232,0,0,0,0,0,0,2708.62580428,0,0,0,291171.73358913674,0,Glass,380640.1062916,20807.17095106
863,SP Spezialglas Piesau GmbH - Neuhaus am Rennweg - Piesau,DEG0I,18,POINT (11.213295 50.510538),Glass,Container,,69.11308869,100,glass-container,74044.99869891841,0,0,0,0,0,0,3040.9759023599995,0,0,0,326898.6893257179,0,Glass,427344.88790421636,23360.22397722
864,SP Spezialglas Piesau GmbH - Piesau,DEG0I,18,POINT (11.213295 50.510538),Glass,Container,,0,100,glass-container,0,0,0,0,0,0,0,0,0,0,0,0,0,Glass,0,0
865,Gerresheimer Lohr GmbH - Lohr am Main,DE26A,-1,POINT (9.579068 49.984418),Glass,Container,,202.2172783,100,glass-container,216647.50327948804,0,0,0,0,0,0,8897.560245199998,0,0,0,956469.526803953,0,Glass,1250364.030394041,68349.4400654
866,Gerresheimer Essen GmbH - Essen,DEA13,-1,POINT (7.08808 51.439179),Glass,Container,,168.2031797,100,glass-container,180206.158603392,0,0,0,0,0,0,7400.939906799999,0,0,0,795585.901694827,0,Glass,1040045.6749436191,56852.6747386
867,Gerresheimer Tettau GmbH - Tettau,DE24A,18,POINT (11.265076 50.457675),Glass,Container,,151.43319,100,glass-container,162239.46243840002,0,0,0,0,0,0,6663.0603599999995,0,0,0,716265.3597129,0,Glass,936352.3007313,51184.41822000001
868,SAINT-GOBAIN ISOVER G+H Aktiengesellschaft - Bergisch Gladbach,DEA2B,12,POINT (7.11675 50.99132),Glass,Glass Fibre,,109.2415459,100,glass-fibre,235961.73914400002,0,0,0,0,0,0,4806.6280196,0,0,0,791140.3843933081,0,Glass,1101167.8916575082,69259.14010060001
869,SAINT-GOBAIN ISOVER G+H Aktiengesellschaft - Speyer,DEB38,-1,POINT (8.468722 49.290312),Glass,Glass Fibre,,125.4378019,100,glass-fibre,270945.65210400004,0,0,0,0,0,0,5519.2632836,0,0,0,908435.6138960279,0,Glass,1264428.0956882278,79527.56640459999
870,SAINT-GOBAIN ISOVER G+H Aktiengesellschaft - Lübz,DE80O,-1,POINT (12.026091 53.476198),Glass,Glass Fibre,,54.29770531,100,glass-fibre,117283.0434696,0,0,0,0,0,0,2389.09903364,0,0,0,393230.4975796572,0,Glass,547327.3852494372,34424.74516654
871,Glashütte Freital GmbH - Freital,DED2F,-1,POINT (13.65393 51.00423),Glass,Container,,39.54521215,100,glass-container,42367.158489024,0,0,0,0,0,0,1739.9893345999997,0,0,0,187045.2944004065,0,Glass,244518.7239307305,13366.281706700001
872,O-I Germany GmbH & Co. KG - Bernsdorf,DED2C,-1,POINT (14.07013 51.371054),Glass,Container,,45.53461321,100,glass-container,48783.96320866561,0,0,0,0,0,0,2003.5229812400003,0,0,0,215374.62236811113,0,Glass,281552.8078229967,15390.699264980001
873,O-I Germany GmbH & Co. KG - Rinteln,DE928,-1,POINT (9.068715 52.19709),Glass,Container,,157.8092191,100,glass-container,169070.48497497602,0,0,0,0,0,0,6943.605640399999,0,0,0,746423.403513281,0,Glass,975777.0101844571,53339.516055800006
874,Euroglas GmbH - Haldensleben,DEE07,-1,POINT (11.441522 52.274957),Glass,Flat,,241.1856582,100,glass-float,192755.57803344,0,0,0,0,0,0,10612.1689608,0,0,0,1309821.425126232,0,Glass,1630646.587663872,117457.41554339998
875,Ardagh Glass GmbH - Obernkirchen,DEB3E,-1,POINT (8.372762 49.231727),Glass,Container,,324.7508582,100,glass-container,347925.07944115205,0,0,0,0,0,0,14289.037760799998,0,0,0,1536042.331708762,0,Glass,2008022.2389823142,109765.7900716
876,Ardagh Glass GmbH - Obernkirchen,DE928,-1,POINT (9.13863 52.260487),Glass,Container,,206.4618538,100,glass-container,221194.97168716803,0,0,0,0,0,0,9084.3215672,0,0,0,976545.986907158,0,Glass,1276609.386745926,69784.10658440001
877,Wöllner GmbH - Ludwigshafen,DEB34,-1,POINT (8.411391 49.447891),Glass,Container,,98.32933373,100,glass-container,105346.11498497281,0,0,0,0,0,0,4326.490684119999,0,0,0,465088.89890286437,0,Glass,607996.8193726972,33235.31480074
878,Weck Glaswerk Gesellschaft mit beschränkter Haftung - Bonn,DEA22,-1,POINT (7.034864 50.715948),Glass,Container,,111.9779689,100,glass-container,119968.716760704,0,0,0,0,0,0,4927.0306316,0,0,0,529645.714879799,0,Glass,692390.015760303,37848.5534882
879,Ritzenhoff AG - Marsberg,DEA57,-1,POINT (8.81733 51.48327),Glass,Container,,70.49378395,100,glass-container,75524.220372672,0,0,0,0,0,0,3101.7264938,0,0,0,333429.2536429445,0,Glass,435882.09948451654,23826.8989751
880,Wiegand-Glashüttenwerke GmbH - Steinbach am Wald,DE24A,18,POINT (11.38208 50.441938),Glass,Container,,285.4689531,100,glass-container,305840.01759321603,0,0,0,0,0,0,12560.6339364,0,0,0,1350242.455957221,0,Glass,1765131.613634637,96488.50614780001
881,Wiegand-Glashüttenwerke GmbH - Großbreitenbach/Thür.,DEG0F,-1,POINT (10.998682 50.588055),Glass,Container,,156.0860581,100,glass-container,167224.359206016,0,0,0,0,0,0,6867.786556399999,0,0,0,738273.007067771,0,Glass,965122.240467987,52757.0876378
882,Lauscha Fiber International GmbH - Lauscha,DEG0H,18,POINT (11.156274 50.486321),Glass,Glass Fibre,,45.4178744,100,glass-fibre,98102.608704,0,0,0,0,0,0,1998.3864735999998,0,0,0,328921.69654972805,0,Glass,457817.62409692805,28794.932369600003
883,Wiegand-Glashüttenwerke GmbH - Schleusingen,DEG0E,-1,POINT (10.757872 50.523285),Glass,Container,,157.5934073,100,glass-container,168839.27284492803,0,0,0,0,0,0,6934.109921199999,0,0,0,745402.633122343,0,Glass,974442.587555871,53266.5716674
884,DBW-Fiber-Neuhaus GmbH - Neuhaus am Rennweg,DEG0H,18,POINT (11.14029 50.50461),Glass,Glass Fibre,,10.18538647,100,glass-fibre,22000.4347752,0,0,0,0,0,0,448.15700467999994,0,0,0,73763.79106211639,0,Glass,102669.91786397638,6457.535021979999
885,GMB Glasmanufaktur Brandenburg GmbH - Tschernitz,DE40G,-1,POINT (14.607954 51.574909),Glass,Flat,,74.49361493,100,glass-float,59535.29705205601,0,0,0,0,0,0,3277.71905692,0,0,0,404556.94421724684,0,Glass,503648.3507971329,36278.390470909995
886,Knauf Insulation GmbH - Bernburg,DEE0C,-1,POINT (11.74937 51.799972),Glass,Glass Fibre,,73.22463768,100,glass-fibre,158165.21738880003,0,0,0,0,0,0,3221.8840579199996,0,0,0,530301.6130350815,0,Glass,738113.1347709215,46424.420289120004
887,BA Glass Germany GmbH - Gardelegen,DEE04,-1,POINT (11.436982 52.53307),Glass,Container,,128.1521848,100,glass-container,137297.124707328,0,0,0,0,0,0,5638.6961311999985,0,0,0,606148.300407368,0,Glass,792399.559708296,43315.438462399994
888,AGC f | glass GmbH - Osterweddingen,DEE07,-1,POINT (11.559892 52.064088),Glass,Flat,,242.324165,100,glass-float,193665.472668,0,0,0,0,0,0,10662.26326,0,0,0,1316004.3823154,0,Glass,1638343.9865984,118011.86835499997
889,Ardagh Glass Holmegaard A/S - Holmegaard,DK022,-1,POINT (11.816737 55.286534),Glass,Container,,180.5936073,100,glass-container,193480.767116928,0,0,0,0,0,0,7946.1187211999995,0,0,0,854191.509104343,0,Glass,1116659.034209871,61040.6392674
890,Saint-Gobain Denmark A/S - Vamdrup,DK032,-1,POINT (9.299237 55.428487),Glass,Glass Fibre,,27.99033816,100,glass-fibre,60459.1304256,0,0,0,0,0,0,1231.5748790399998,0,0,0,202709.3877952992,0,Glass,282145.96749337926,17745.87439344
891,O-I Estonia AS - Järvakandi,EE009,-1,POINT (24.815474 58.7785),Glass,Container,,108.5874746,100,glass-container,116336.276787456,0,0,0,0,0,0,4777.8488824,0,0,0,513608.98198528605,0,Glass,671425.6740699421,36702.56641480001
892,"Vidriería Rovira, SL - Alcalá de Guadaira (Sevilla)",ES618,-1,POINT (-5.89212 37.30261),Glass,Container,,192.2607739,100,glass-container,205980.50272550402,0,0,0,0,0,0,8459.474051599998,0,0,0,909376.157077349,0,Glass,1188800.275432653,64984.14157820001
893,"VERALLIA SPAIN, S.A. - Alcalá de Guadaira  (Sevilla)",ES618,-1,POINT (-5.892105 37.302506),Glass,Container,,202.4922508,100,glass-container,216942.097817088,0,0,0,0,0,0,8909.659035199998,0,0,0,957770.121981428,0,Glass,1252064.259604116,68442.3807704
894,"VERALLIA SPAIN, S.A. - Zaragoza (Zaragoza)",ES243,-1,POINT (-0.944014 41.595777),Glass,Container,,210.3323001,100,glass-container,225341.61303513602,0,0,0,0,0,0,9254.621204399999,0,0,0,994852.8495659911,0,Glass,1300541.4012393272,71092.31743380001
895,Saint-Gobain Cristalería S.L - Avilés (Asturias),ES120,-1,POINT (-5.929838 43.575835),Glass,Flat,,240.1665029,100,glass-float,191941.06911768,0,0,0,0,0,0,10567.3261276,0,0,0,1304286.6372892042,0,Glass,1623756.1194467843,116961.08691229999
896,"Vidrieras Canarias,S.A. - Telde (Las Palmas)",ES705,-1,POINT (-15.38393 27.97943),Glass,Container,,0,100,glass-container,0,0,0,0,0,0,0,0,0,0,0,0,0,Glass,0,0
897,"BA Glass Spain, S.A. - León (León)",ES413,-1,POINT (-5.581055 42.550109),Glass,Container,,298.3118355,100,glass-container,319599.36808128,0,0,0,0,0,0,13125.720761999999,0,0,0,1410988.1338498048,0,Glass,1844542.6230920847,100829.40039899999
898,"Verescence La Granja, S.L. - SAN ILDEFONSO (Segovia)",ES416,-1,POINT (-4.004763 40.904401),Glass,Container,,118.8431157,100,glass-container,127323.76043635201,0,0,0,0,0,0,5229.0970908,0,0,0,562117.2413805871,0,Glass,734839.0720143392,40168.9731066
899,"VERALLIA SPAIN, S.A. - Burgos (Burgos)",ES412,-1,POINT (-3.655741 42.349827),Glass,Container,,353.3921608,100,glass-container,378610.225394688,0,0,0,0,0,0,15549.255075199999,0,0,0,1671513.1152895282,0,Glass,2185119.146109816,119446.55035040001
900,BORMIOLI ROCCO S.A. - Azuqueca de Henares (Guadalajara,ES424,-1,POINT (-3.262786 40.560778),Glass,Container,,103.1188548,100,glass-container,110477.41627852799,0,0,0,0,0,0,4537.229611199999,0,0,0,487742.902507068,0,Glass,637611.721319196,34854.1729224
901,"Crisnova Vidrio, S.A. - Caudete (Albacete)",ES421,-1,POINT (-0.954211 38.711868),Glass,Container,,417.6207379,100,glass-container,447422.15375654405,0,0,0,0,0,0,18375.312467599997,0,0,0,1975308.504400589,0,Glass,2582261.7800349332,141155.80941020002
902,"Saint-Gobain Isover Ibérica, S.L. - Azuqueca de Henares (Guadalajara",ES424,-1,POINT (-3.258917 40.559263),Glass,Glass Fibre,,62.47584541,100,glass-fibre,134947.8260856,0,0,0,0,0,0,2748.9371980399997,0,0,0,452457.5695606692,0,Glass,629764.0188342491,39609.68598994
903,"VERALLIA SPAIN, S.A. - Azuqueca de Henares (Guadalajara",ES424,-1,POINT (-3.261346 40.560611),Glass,Container,,248.123521,100,glass-container,265829.61545856006,0,0,0,0,0,0,10917.434924000001,0,0,0,1173601.92321311,0,Glass,1534214.7236936702,83865.750098
904,"Castellar Vidrio, S.A. - Castellar del Valles (Barcelona)",ES511,-1,POINT (2.092555 41.590993),Glass,Container,,241.9841349,100,glass-container,259252.12276646402,0,0,0,0,0,0,10647.301935599999,0,0,0,1144563.1795048588,0,Glass,1496253.241803123,81790.6375962
905,"Ramon Clemente, s.a. - Masnou (Barcelona)",ES511,-1,POINT (2.326472 41.483013),Glass,Container,,38.57030964,100,glass-container,41322.6869359104,0,0,0,0,0,0,1697.0936241599998,0,0,0,182434.0932693324,0,Glass,238490.63848772278,13036.76465832
906,"VERALLIA SPAIN, S.A. - Montblanc (Tarragona)",ES514,-1,POINT (1.161567 41.37444),Glass,Container,,135.1731494,100,glass-container,144819.105341184,0,0,0,0,0,0,5947.6185736,0,0,0,639356.831078554,0,Glass,835812.0794905381,45688.5244972
907,Saint-Gobain Cristalería S.L - Arboç del Penedes (Tarragona),ES514,-1,POINT (1.590867 41.262941),Glass,Flat,,145.5913556,100,glass-float,116356.61139552001,0,0,0,0,0,0,6406.0196464,0,0,0,790671.7103382562,0,Glass,984337.3315573763,70902.9901772
908,"Vidriería Rovira, SL - Barcelona (Barcelona)",ES511,-1,POINT (2.125522 41.32562),Glass,Container,,149.183415,100,glass-container,159829.1434944,0,0,0,0,0,0,6564.0702599999995,0,0,0,705624.12644265,0,Glass,922441.33446705,50423.99427
909,"BA Glass Spain, S.A. - Villafranca de los barros (Badaj",ES431,-1,POINT (-6.356713 38.565478),Glass,Container,,342.9548712,100,glass-container,367428.13080883207,0,0,0,0,0,0,15090.0143328,0,0,0,1622145.6748375923,0,Glass,2120582.5664448244,115918.74646560001
910,"Guardian Industries Navarra, S.L. - Tudela (Navarra)",ES220,-1,POINT (-1.668587 42.124102),Glass,Flat,,240.0388016,100,glass-float,191839.01023872,0,0,0,0,0,0,10561.7072704,0,0,0,1303593.122177216,0,Glass,1622892.736065536,116898.89637919998
911,"Guardian Llodio Uno, SL - Llodio (Álava)",ES211,0,POINT (-2.953076 43.147084),Glass,Flat,,211.1134578,100,glass-float,168721.87547376,0,0,0,0,0,0,9288.9921432,0,0,0,1146506.522081928,0,Glass,1427329.6436474882,102812.25394859999
912,"Aiala Vidrio, SA - Llodio (Álava)",ES211,0,POINT (-2.950103 43.146881),Glass,Container,,327.179782,100,glass-container,350527.33124352,0,0,0,0,0,0,14395.910408,0,0,0,1547530.92267962,0,Glass,2023040.93064714,110586.76631600001
913,"Vicrila Industrias del Vidrio, S.L. - Lamiako-Leioa (Vizcaya)",ES213,19,POINT (-3.005379 43.321316),Glass,Container,,74.8150185,100,glass-container,80153.81822016,0,0,0,0,0,0,3291.8608139999997,0,0,0,353868.304153335,0,Glass,462601.459440495,25287.476253
914,Evonik Silica Finland Oy - Taavetti,FI1C5,-1,POINT (27.56282 60.91175),Glass,Container,,69.7096957,100,glass-container,74684.17958515201,0,0,0,0,0,0,3067.2266108,0,0,0,329720.586788387,0,Glass,431033.870130939,23561.8771466
915,Saint-Gobain Finland Oy - Forssa,FI1C2,-1,POINT (23.60147 60.80839),Glass,Glass Fibre,,6.746980676,100,glass-fibre,14573.47826016,0,0,0,0,0,0,296.86714974399996,0,0,0,48862.44369327311,0,Glass,68010.37485176111,4277.585748584001
916,Saint-Gobain Finland Oy - Hyvinkää,FI1B1,-1,POINT (24.85808 60.629952),Glass,Glass Fibre,,24.64251208,100,glass-fibre,53227.8260928,0,0,0,0,0,0,1084.2705315199998,0,0,0,178464.02958480958,0,Glass,248399.47886784957,15623.35265872
917,STOELZLE MASNIERES PARFUMERIE - Masnières,FRE11,-1,POINT (3.207925 50.114796),Glass,Container,,53.64296904,100,glass-container,57470.9313106944,0,0,0,0,0,0,2360.2906377599998,0,0,0,253726.4156919864,0,Glass,331688.9611759608,18131.32353552
918,VERALLIA FRANCE - Châteaubernard,FRI31,-1,POINT (-0.32522 45.682437),Glass,Container,,381.5793421,100,glass-container,408808.843952256,0,0,0,0,0,0,16789.4910524,0,0,0,1804835.9459922113,0,Glass,2359408.0986266676,128973.8176298
919,INTERNATIONAL COOKWARE - Châteauroux Cedex,FRB03,-1,POINT (1.729206 46.799301),Glass,Container,,46.63533647,100,glass-container,49963.234080499205,0,0,0,0,0,0,2051.9548046799996,0,0,0,220580.94432281773,0,Glass,288358.87693485693,15762.74372686
920,DURALEX INTERNATIONAL - La Chapelle Saint Mesmin,FRB06,-1,POINT (1.825519 47.895866),Glass,Container,,86.93547312,100,glass-container,93139.1884818432,0,0,0,0,0,0,3825.1608172799997,0,0,0,411196.9636650192,0,Glass,537545.5028787024,29384.18991456
921,KNAUF INSULATION LANNEMEZAN - Lannemezan,FRJ26,-1,POINT (0.383981 43.095426),Glass,Glass Fibre,,77.59178744,100,glass-fibre,167598.26087040003,0,0,0,0,0,0,3414.03864736,0,0,0,561929.0356549729,0,Glass,782134.5284096929,49193.19323696
922,VERALLIA FRANCE - Chalon-sur-Saône Cedex,FRC13,-1,POINT (4.842578 46.801297),Glass,Container,,479.9570043,100,glass-container,514206.736126848,0,0,0,0,0,0,21118.108189199997,0,0,0,2270153.434208613,0,Glass,2967703.745978061,162225.4674534
923,SGD SA - SAINT QUENTIN LAMOTTE,FRE23,-1,POINT (1.47294 50.066671),Glass,Container,,23.33683298,100,glass-container,25002.149381452804,0,0,0,0,0,0,1026.82065112,0,0,0,110381.1196804318,0,Glass,144297.9392602446,7887.849547240001
924,OI FRANCE SAS - Puy Guillaume,FRK14,-1,POINT (3.478393 45.954273),Glass,Container,,283.2608406,100,glass-container,303474.33418521605,0,0,0,0,0,0,12463.476986399999,0,0,0,1339798.282562346,0,Glass,1751478.2578567623,95742.16412280001
925,OI FRANCE SAS - Reims Cedex,FRF23,-1,POINT (4.049839 49.233091),Glass,Container,,258.4708196,100,glass-container,276915.29728665604,0,0,0,0,0,0,11372.7160624,0,0,0,1222543.7143342362,0,Glass,1598194.8647080923,87363.13702480002
926,VERALLIA FRANCE - Oiry,FRF23,-1,POINT (4.038134 49.018711),Glass,Container,,138.3928274,100,glass-container,148268.539563264,0,0,0,0,0,0,6089.284405599999,0,0,0,654585.6182475339,0,Glass,855720.217877598,46776.7756612
927,TOURRES ET COMPAGNIE - Le Havre,FRD22,-1,POINT (0.155959 49.495716),Glass,Container,,225.2883045,100,glass-container,241364.87790912003,0,0,0,0,0,0,9912.685398000001,0,0,0,1065593.404337595,0,Glass,1393018.414565715,76147.44692100001
928,POCHET DU COURVAL - Hodeng au Bosc,FRD22,-1,POINT (1.709438 49.886371),Glass,Container,,189.5610439,100,glass-container,203088.119992704,0,0,0,0,0,0,8340.6859316,0,0,0,896606.6771530489,0,Glass,1172107.115915553,64071.63283820001
