"id","aidres_site_id","geom","site_name","nuts3_code","aidres_sector_name","production_route_name","product_type_name","method_type_name","prod_cap","prod_rate","utilization_rate","wp1_model_product_name"
"1547",309,"0101000020E61000000D44824EAD03204015DE95B8E96E4940","BGH Edelstahl Siegen GmbH - Siegen","DEA5A","Steel","Secondary production",NULL,"reported","150","129.0081246","0.865416385","steel-secondary"
"1548",309,"0101000020E61000000D44824EAD03204015DE95B8E96E4940","BGH Edelstahl Siegen GmbH - Siegen","DEA5A","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1549",310,"0101000020E6100000AAD92FE939472B403A1BA265387F4940","BGH Edelstahl Freital GmbH - Freital","DED2F","Steel","Secondary production",NULL,"reported","90","77.40487475","0.865416385","steel-secondary"
"1550",310,"0101000020E6100000AAD92FE939472B403A1BA265387F4940","BGH Edelstahl Freital GmbH - Freital","DED2F","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1551",311,"0101000020E61000005AE2B7D7385D2440DC211ADD41DF4840","Franken Guss GmbH & Co. KG - Kitzingen","DE268","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1552",313,"0101000020E6100000CA2544AFF56B2A4076680822E6524A40","H. E. S. Hennigsdorfer Elektrostahlwerke GmbH - Hennigsdorf","DE40A","Steel","Secondary production",NULL,"reported","1000","860.0541638","0.865416385","steel-secondary"
"1553",313,"0101000020E6100000CA2544AFF56B2A4076680822E6524A40","H. E. S. Hennigsdorfer Elektrostahlwerke GmbH - Hennigsdorf","DE40A","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1554",320,"0101000020E6100000C376418EF7B021401EA116DE40E14740","FONDIUM Singen GmbH - Singen","DE138","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1555",321,"0101000020E61000005AAC9795DCE71F408E97D41A947C4940","ThyssenKrupp Steel Europe AG - Kreuztal","DEA5A","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1556",322,"0101000020E610000041D3122BA3A91C40865055FC3ABC4940","ThyssenKrupp Steel Europe AG - Bochum","DEA51","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1557",323,"0101000020E6100000FD6A0E10CCE91D40ED57569A94C34940","ThyssenKrupp Steel Europe AG - Dortmund","DEA52","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1558",324,"0101000020E6100000599187742EDB1A40D4BE1FC88BAE4940","ThyssenKrupp Steel Europe AG - Duisburg","DEA12","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1559",333,"0101000020E6100000A4F126BF45E32A40FA618F3F07B44940","Schmiedewerke Gröditz GmbH - Gröditz","DED2E","Steel","Secondary production",NULL,"reported","100","86.00541638","0.865416385","steel-secondary"
"1560",333,"0101000020E6100000A4F126BF45E32A40FA618F3F07B44940","Schmiedewerke Gröditz GmbH - Gröditz","DED2E","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1561",335,"0101000020E6100000B30C71AC8B3B1E40DB60FD9FC3B84940","Walter Hundhausen GmbH i.I. vertr. d. InsVerw Dirk Andres - Schwerte","DEA5C","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1562",336,"0101000020E6100000DC700E8DDDB41D40AE3C92DCAB374940","ThyssenKrupp Rasselstein GmbH - Andernach","DEB17","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1563",338,"0101000020E6100000D7FA22A12DE72040E10B93A982714940","Buderus Guss GmbH - Breidenbach","DE724","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1564",339,"0101000020E6100000ED8E7BA98E8F2A40E68931FA1BA84940","ESF Elbe - Stahlwerke Feralpi GmbH - Riesa","DED2E","Steel","Secondary production",NULL,"reported","900","774.0487475","0.865416385","steel-secondary"
"1565",339,"0101000020E6100000ED8E7BA98E8F2A40E68931FA1BA84940","ESF Elbe - Stahlwerke Feralpi GmbH - Riesa","DED2E","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1566",340,"0101000020E6100000A835CD3B4EF11B407AC7293A929F4940","Fondium Mettmann GmbH - Mettmann","DEA1C","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1567",341,"0101000020E61000000BA249BD029027402176B11F18BF4840","Rohrwerk Maxhütte GmbH - Sulzbach-Rosenberg","DE234","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1568",346,"0101000020E61000005A2F8672A2FD2040471344DD07484940","vR production (DUKTUS) gmbh - Wetzlar","DE722","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1569",347,"0101000020E61000006B77595D98022240B2964C5F19694940","Fritz Winter Eisengießerei GmbH & Co. KG - Stadtallendorf","DE724","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1570",350,"0101000020E6100000A523CA28E0B42A40AF15230159AA4940","Mannesmannröhren-Werk GmbH - Zeithain","DED2E","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1571",351,"0101000020E61000009EEA909BE1E61A402D26361FD7BE4940","Emscher Aufbereitung GmbH - Duisburg","DEA12","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1572",352,"0101000020E6100000BB0F406A13672140D0B8702024534940","Robert Bosch Lollar Guss GmbH - Lollar","DE721","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1573",354,"0101000020E6100000A11001875061214028E5FF9FD4914A40","ArcelorMittal Bremen GmbH - Bremen","DE501","Steel","Primary production",NULL,"reported","3800","3616.568502","0.951728553","steel-primary"
"1574",354,"0101000020E6100000A11001875061214028E5FF9FD4914A40","ArcelorMittal Bremen GmbH - Bremen","DE501","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1575",355,"0101000020E6100000E179A9D898A71B409D8D565AEB6B4940","Eisenwerk Brühl GmbH - Brühl","DEA27","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1576",356,"0101000020E61000003D29931ADAAC20401EE0545A35AD4940","M. Busch GmbH & Co. KG - Meschede","DEA57","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1577",359,"0101000020E6100000D9E2642CE4AB1C40BCDDE7F868664940","Mannstaedt GmbH - Troisdorf","DEA2C","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1578",360,"0101000020E6100000D0F9DF00E96D2140479D6FFA69DF4940","Benteler Steel/Tube GmbH - Paderborn","DEA47","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1579",361,"0101000020E61000000F304ED76EF61A4017BA1DD088C94940","Benteler Steel/Tube GmbH - Dinslaken","DEA1F","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1580",362,"0101000020E61000005B087250C2CC234025CCB4FD2BC34A40","ArcelorMittal Hamburg GmbH - Hamburg","DE600","Steel","Primary production",NULL,"reported","1100","1046.901408","0.951728553","steel-primary"
"1581",367,"0101000020E6100000E2D528DA0B231C404A719F66929B4840","SAINT-GOBAIN PAM Deutschland GmbH - Saarbrücken","DEC01","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1582",368,"0101000020E6100000DAA1ABBE04181B40403AD09E269D4940","Vallourec Deutschland GmbH - Düsseldorf","DEA11","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1583",369,"0101000020E6100000F0D53329AAD31C400A359E639BBD4940","Bochumer Verein Verkehrstechnik GmbH - Bochum","DEA51","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1584",376,"0101000020E61000004CC3F01131251B40AB09A2EE034C4940","Hammerwerk Erft G. Diederichs GmbH & Co KG - Bad Münstereifel","DEA28","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1585",378,"0101000020E6100000206BFC789E2E1A4002976CE11EA64940","Outokumpu Nirosta GmbH - Krefeld","DEA14","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1586",379,"0101000020E61000000EBC5AEECC8C2040EFFE1DF6E75F4940","Outokumpu Nirosta GmbH - Dillenburg","DE722","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1587",383,"0101000020E6100000B98C9B1A683E1E40AAE4B8533AB84940","Hoesch Schwerter Profile GmbH - Schwerte","DEA5C","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1588",386,"0101000020E61000003D224B8B9F5B1E400F0F61FC34AC4940","thyssenkrupp Hohenlimburg GmbH - Hagen","DEA53","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1589",389,"0101000020E6100000488D64EA09261C40FF7E8C14259B4840","Abel als Insolvenzverwalter der Gußwerke Saarbrücken GmbH i. I. - Saarbrücken","DEC01","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1590",390,"0101000020E6100000CEEE7F3628F81A4038CF2D7425B64940","DK Recycling und Roheisen GmbH - Duisburg","DEA12","Steel","Pig-iron/Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1591",391,"0101000020E61000003194B833B8FA1C40F6E4AB2EF1BE4940","ThyssenKrupp Steel Europe AG - Bochum","DEA51","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1592",396,"0101000020E61000006EAE21DD74BC2A40BE9877E62FAA4940","ERVIN Germany GmbH - Glaubitz","DED2E","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1593",399,"0101000020E6100000BBAB68BD29561C409003650921C34940","ThyssenKrupp Electrical Steel GmbH - Gelsenkirchen","DEA32","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1594",403,"0101000020E6100000A4D81BC6EEDC1F402D9B9F2CC6954940","ThyssenKrupp Steel Europe AG - Finnentrop","DEA59","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1595",449,"0101000020E61000005180CDDEBE531B40FDBE7FF3E2A14840","Saarstahl Aktiengesellschaft - Völklingen","DEC01","Steel","Primary production",NULL,"reported","3140","2988.427657","0.951728553","steel-primary"
"1596",485,"0101000020E61000004EEFE2FDB82D1B407D13F9E417A34840","Stahlwerk Bous GmbH - Bous","DEC04","Steel","Secondary production",NULL,"reported","350","301.0189573","0.865416385","steel-secondary"
"1597",487,"0101000020E610000020FEABD8A97B244061CE2D196C284A40","Peiner Träger GmbH - Peine","DE91A","Steel","Secondary production",NULL,"reported","1000","860.0541638","0.865416385","steel-secondary"
"1598",488,"0101000020E61000002EC5FAAB6CB42540A6F7E868B0414840","Lech-Stahlwerke GmbH - Meitingen","DE276","Steel","Secondary production",NULL,"reported","1180","1014.863913","0.865416385","steel-secondary"
"1599",489,"0101000020E610000014E17030E5A51A4003209E80817E4940","RWE Power Aktiengesellschaft - Bergheim","DEA27","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1600",497,"0101000020E6100000B202322A5F62214016873E0E39924A40","BRE.M.A Warmwalz GmbH & Co. KG - Bremen","DE501","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1601",499,"0101000020E61000000D0A39A572F91A40BE78F5E0A4BA4940","ArcelorMittal Hochfeld GmbH - Duisburg","DEA12","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1602",500,"0101000020E610000073B3E496FBE11B4019D9DF23ACC24940","ArcelorMittal Bremen GmbH - Bottrop","DEA31","Steel","No",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1603",501,"0101000020E610000041159227A4F8204058C85C1954494940","Buderus Edelstahl GmbH - Wetzlar","DE722","Steel","Secondary production",NULL,"reported","400","344.0216655","0.865416385","steel-secondary"
"1604",503,"0101000020E6100000CC7A319413ED1A401A34F44F70AD4840","Zentralkokerei Saar GmbH - Dillingen/Saar","DEC04","Steel","No",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1605",505,"0101000020E6100000CE588F5610EE1A401CF0F96184AD4840","ROGESA Roheisengesellschaft Saar mbH - Dillingen/Saar","DEC04","Steel","Primary production",NULL,"reported","2800","2664.839949","0.951728553","steel-primary"
"1606",506,"0101000020E6100000B070372D1DE81A40844BC79C67AF4940","Hüttenwerke Krupp Mannesmann GmbH - Duisburg","DEA12","Steel","Primary production",NULL,"reported","1500","1427.59283","0.951728553","steel-primary"
"1607",507,"0101000020E61000006C04E275FD421D4079CC4065FC3B4A40","Benteler Steel/Tube GmbH - Paderborn","DE949","Steel","Secondary production",NULL,"reported","620","533.2335816","0.865416385","steel-secondary"
"1608",508,"0101000020E61000005867C6EC76671B40DCC6551B52A04840","Saarstahl Aktiengesellschaft - Völklingen","DEC01","Steel","Secondary production",NULL,"reported","300","258.0162492","0.865416385","steel-secondary"
"1609",510,"0101000020E6100000A3E47A8093C21A40A4AA09A2EEE44840","MSW Moselstahlwerk GmbH - Trier","DEB21","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1610",511,"0101000020E61000002F4091DDBBEC1A40D37D4ADFB5BF4940","ThyssenKrupp Steel Europe AG - Duisburg","DEA12","Steel","Primary production",NULL,"reported","12000","11420.74264","0.951728553","steel-primary"
"1611",511,"0101000020E61000002F4091DDBBEC1A40D37D4ADFB5BF4940","ThyssenKrupp Steel Europe AG - Duisburg","DEA12","Steel","STEEL_CokePlant",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1612",541,"0101000020E6100000D767734122FE274026E2B8420E014C40","Vorskla Steel Denmark A/S - Frederiksværk","DK013","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1613",551,"0101000020E6100000676902A0E52407C0353DD8BD709F4540","ARCELORMITTAL ESPAÑA, S.A. - Etxebarri (Vizcaya)","ES213","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1614",552,"0101000020E6100000DCAB45FAA35EEBBFE6965643E2C84440","Megasider Zaragoza, S.A.U. - Zaragoza (Zaragoza)","ES243","Steel","Secondary production",NULL,"reported","500","274.8247664","0.549649533","steel-secondary"
"1615",568,"0101000020E61000009126DE019E641AC0EDF72A4366464540","Roldan, S.A. - Ponferrada","ES413","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1616",575,"0101000020E6100000686CF992D7B40EC062A1D634EFB84540","Saint-Gobain Pam España, S.A. - Nueva Montaña","ES130","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1617",576,"0101000020E6100000F35256783CB20EC058EC8A749AB44540","Ferroatlántica de Boo, S.L.U. - Camargo","ES130","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1618",577,"0101000020E61000001F9DBAF2593E10C07845F0BF95A04540","Nissan Motor Ibérica, SA - Los Corrales de Buelna","ES130","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1619",584,"0101000020E61000005CC98E8D404C05C01AE906AF026E4540","Sidenor Aceros Especiales, S.L. - Vitoria","ES211","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1620",585,"0101000020E6100000D533CEF0B03621C088461C57C8A14540","Celsa Atlantic, S.L. - Laracha","ES111","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1621",586,"0101000020E6100000F50B1B0A449402C09EDCA5C3F9954540","Sidenor Aceros Especiales, S.L. - Azcoitia","ES212","Steel","Secondary production",NULL,"reported","800","439.7196262","0.549649533","steel-secondary"
"1622",587,"0101000020E610000086B24BAF2840FBBF0F2D18A600A04540","ARCELORMITTAL ESPAÑA, S.A. - Lesaka","ES220","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1623",589,"0101000020E61000006245B2ECEEC6FABFD69695815E404540","Fagor Ederlan Tafalla, S.Coop. - Tafalla","ES220","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1624",590,"0101000020E6100000BC53A63DCA4DFA3F796A4AB20ECA4440","Fundiciones de Ódena, S.A. - Ódena","ES511","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1625",595,"0101000020E6100000FCA47FEE70C0FFBF667396FECAE34440","Rugui Melt, S.A.U. - Ólvega","ES417","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1626",599,"0101000020E61000002DEC6987BFE607C09088299144A74540","Euskal Forging. S.A. - Sestao","ES213","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1627",600,"0101000020E6100000707CED99258100C0FD87F4DBD7954540","Euskal Forging. S.A. - Irura","ES212","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1628",601,"0101000020E6100000F3AA73B10EECCDBFC760753F02D34340","Thyssenkrupp Galmed, S.A.U - Puerto de Sagunto","ES523","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1629",602,"0101000020E6100000A83C15CB888E10C0F02774A8F07E4540","Sidenor Forgings & Castings, S.L.U. - Cantabria","ES130","Steel","Secondary production",NULL,"reported","240","131.9158879","0.549649533","steel-secondary"
"1630",603,"0101000020E6100000B37DC85BAEE616C03CCC4D8A45C54540","ARCELORMITTAL ESPAÑA, S.A. - Avilés y Gijón (Asturias)","ES120","Steel","Primary production",NULL,"reported","5400","4911","0.994444444","steel-primary"
"1631",604,"0101000020E6100000720BA7165BB216C064B9669714A54540","Industrial Química del Nalón, S.A. - La Nueva - Langreo (Asturias)","ES120","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1632",605,"0101000020E6100000332B2515D7EA17C0381268B0A9AB4540","Industrias Doy Manuel Morate, S.L. - Trubia (Asturias)","ES120","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
"1633",612,"0101000020E6100000FC15D79D93B30EC0DCAADA24F5B84540","Global Steel Wire S.A. - Santander (Cantabria)","ES130","Steel","Secondary production",NULL,"reported","750","412.2371495","0.549649533","steel-secondary"
"1634",613,"0101000020E610000021D4FB7C4A8C10C0900F1F7D387F4540","Sidenor Aceros Especiales, S.L. - Reinosa (Cantabria)","ES130","Steel","Processing",NULL,"not available",NULL,NULL,NULL,"not included in blue-print model"
