"solution_id","configuration_id","scenario_id","aidres_sector_id","horizon","electricity_[mwh/t]","electricity_[gj/t]","alternative_fuel_mixture_[gj/t]","biomass_[gj/t]","biomass_waste_[gj/t]","coal_[gj/t]","coke_[gj/t]","crude_oil_[gj/t]","hydrogen_[gj/t]","methanol_[gj/t]","ammonia_[gj/t]","naphtha_[gj/t]","natural_gas_[gj/t]","plastic_mix_[gj/t]","alternative_fuel_mixture_[t/t]","biomass_[t/t]","biomass_waste_[t/t]","coal_[t/t]","coke_[t/t]","crude_oil_[t/t]","hydrogen_[t/t]","methanol_[t/t]","ammonia_[t/t]","naphtha_[t/t]","natural_gas_[t/t]","plastic_mix_[t/t]","totex_[eur/t]","opex_var_[eur/t]","co2_allowance_[eur/t]","opex_cst_[eur/t]","opex_[eur/t]","capex_[eur/t]","direct_emission_[tco2/t]","total_emission_[tco2/t]","direct_emission_reduction_[%]","total_emission_reduction_[%]","captured_co2_[tco2/t]","product_name","configuration_name","sector_name"
"933","132","7","5","2050","0.55494","1.99778","0","0","0","0","0","0","13.08792","0","0","0","0","0","0","0","0","0","0","0","0.10918","0","0","0","0","0","341.5953334","312.3506926","0","18.2446408","330.5953334","11","0","0","100","100","0","fertiliser-urea","(H2)Urea","Fertilisers"
"934","132","8","5","2050","0.55494","1.99778","0","0","0","0","0","0","13.08792","0","0","0","0","0","0","0","0","0","0","0","0.10918","0","0","0","0","0","341.5953334","312.3506926","0","18.2446408","330.5953334","11","0","0","100","100","0","fertiliser-urea","(H2)Urea","Fertilisers"
"935","133","1","5","2030","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0.721644577","100","-108.9","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"936","133","2","5","2030","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0.721644577","100","-108.9","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"937","133","3","5","2030","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0.721644577","100","-108.9","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"938","133","4","5","2030","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0.721644577","100","-108.9","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"939","133","5","5","2050","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0","100","100","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"940","133","6","5","2050","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0","100","100","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"941","133","7","5","2050","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0","100","100","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"942","133","8","5","2050","6.01371","21.64932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","528.2958767","426.9730416","0","18.32283512","445.2958767","83","0","0","100","100","0","fertiliser-urea","(H2)Urea-AEL","Fertilisers"
"943","134","1","5","2030","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","285.9285169","256.6838761","0","18.2446408","274.9285169","11","0","1.142849702","100","-230.9","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"944","134","2","5","2030","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","285.9285169","256.6838761","0","18.2446408","274.9285169","11","0","1.142849702","100","-230.9","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"945","134","3","5","2030","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","285.9285169","256.6838761","0","18.2446408","274.9285169","11","0","1.142849702","100","-230.9","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"946","134","4","5","2030","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","285.9285169","256.6838761","0","18.2446408","274.9285169","11","0","1.142849702","100","-230.9","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"947","134","5","5","2050","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","484.5430169","455.2983761","0","18.2446408","473.5430169","11","0","1.1065665","100","-220.4","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"948","134","6","5","2050","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","484.5430169","455.2983761","0","18.2446408","473.5430169","11","0","1.1065665","100","-220.4","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"949","134","7","5","2050","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","484.5430169","455.2983761","0","18.2446408","473.5430169","11","0","1.1065665","100","-220.4","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"950","134","8","5","2050","0.01863","0.06705","0","0","0","0","0","0","0","0","10.72513","0","0","0","0","0","0","0","0","0","0","0","0.56747","0","0","0","484.5430169","455.2983761","0","18.2446408","473.5430169","11","0","1.1065665","100","-220.4","0","fertiliser-urea","(NH3)Urea","Fertilisers"
"951","135","0","5","2018","0.22869","0.8233","0","0","0","0","0","0","0","0","0","0","14.88327","0","0","0","0","0","0","0","0","0","0","0","0.30399","0","167.0752058","129.4624058","4.6128","0","134.0752058","33","0.186","0.345423371","0","0","0","fertiliser-urea","EU-mix-2018","Fertilisers"
"952","136","1","5","2030","0.310237327","1.116865369","0","3.212133834","0","0","0","0","1.828251545","0","0","0","10.72460512","0","0","0.185673154","0","0","0","0","0.015251354","0","0","0","0.219049578","0","205.3704067","152.841001","19.680978","5.097187747","177.6191667","27.75124","0.13120652","0.245295127","29.5","29","0.0028016","fertiliser-urea","EU-mix-2030","Fertilisers"
"953","136","2","5","2030","0.310237327","1.116865369","0","3.212133834","0","0","0","0","1.828251545","0","0","0","10.72460512","0","0","0.185673154","0","0","0","0","0.015251354","0","0","0","0.219049578","0","279.8468907","227.317485","19.680978","5.097187747","252.0956507","27.75124","0.13120652","0.245295127","29.5","29","0.0028016","fertiliser-urea","EU-mix-2030","Fertilisers"
"954","136","3","5","2030","0.310237327","1.116865369","0","3.212133834","0","0","0","0","1.828251545","0","0","0","10.72460512","0","0","0.185673154","0","0","0","0","0.015251354","0","0","0","0.219049578","0","235.8731151","183.3437094","19.680978","5.097187747","208.1218751","27.75124","0.13120652","0.245295127","29.5","29","0.0028016","fertiliser-urea","EU-mix-2030","Fertilisers"
"955","136","4","5","2030","0.310237327","1.116865369","0","3.212133834","0","0","0","0","1.828251545","0","0","0","10.72460512","0","0","0.185673154","0","0","0","0","0.015251354","0","0","0","0.219049578","0","310.3495991","257.8201934","19.680978","5.097187747","282.5983591","27.75124","0.13120652","0.245295127","29.5","29","0.0028016","fertiliser-urea","EU-mix-2030","Fertilisers"
"956","138","5","5","2050","0.494672678","1.78082131","0","10.47708883","0","0","0","0","5.96324899","0","0","0","1.318710584","0","0","0.605614283","0","0","0","0","0.049745683","0","0","0","0.026934879","0","192.1333309","157.0811286","2.546551","16.62561138","176.2532909","15.88004","0.00727586","0.016726627","96.1","95.2","0.00913919","fertiliser-urea","EU-mix-2050","Fertilisers"
"957","138","6","5","2050","0.494672678","1.78082131","0","10.47708883","0","0","0","0","5.96324899","0","0","0","1.318710584","0","0","0.605614283","0","0","0","0","0.049745683","0","0","0","0.026934879","0","197.6279628","162.5757604","2.546551","16.62561138","181.7479228","15.88004","0.00727586","0.016726627","96.1","95.2","0.00913919","fertiliser-urea","EU-mix-2050","Fertilisers"
"958","138","7","5","2050","0.494672678","1.78082131","0","10.47708883","0","0","0","0","5.96324899","0","0","0","1.318710584","0","0","0.605614283","0","0","0","0","0.049745683","0","0","0","0.026934879","0","241.8790143","206.826812","2.546551","16.62561138","225.9989743","15.88004","0.00727586","0.016726627","96.1","95.2","0.00913919","fertiliser-urea","EU-mix-2050","Fertilisers"
"959","138","8","5","2050","0.494672678","1.78082131","0","10.47708883","0","0","0","0","5.96324899","0","0","0","1.318710584","0","0","0.605614283","0","0","0","0","0.049745683","0","0","0","0.026934879","0","247.3736462","212.3214438","2.546551","16.62561138","231.4936062","15.88004","0.00727586","0.016726627","96.1","95.2","0.00913919","fertiliser-urea","EU-mix-2050","Fertilisers"
"960","139","0","3","2018","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","236.5435909","69.9243343","8.3824","105.2368566","183.5435909","53","0.338","0.44358809","0","0","0","glass-container","(NG)","Glass"
"961","139","1","3","2030","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","264.023097","55.0862404","50.7","105.2368566","211.023097","53","0.338","0.407609744","0","8.1","0","glass-container","(NG)","Glass"
"962","139","2","3","2030","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","296.8697205","87.9328639","50.7","105.2368566","243.8697205","53","0.338","0.407609744","0","8.1","0","glass-container","(NG)","Glass"
"963","139","3","3","2030","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","264.763097","55.8262404","50.7","105.2368566","211.763097","53","0.338","0.407609744","0","8.1","0","glass-container","(NG)","Glass"
"964","139","4","3","2030","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","297.6097205","88.6728639","50.7","105.2368566","244.6097205","53","0.338","0.407609744","0","8.1","0","glass-container","(NG)","Glass"
"965","139","5","3","2050","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","344.2067464","67.6698898","118.3","105.2368566","291.2067464","53","0.338","0.371897715","0","16.2","0","glass-container","(NG)","Glass"
"966","139","6","3","2050","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","363.9147205","87.3778639","118.3","105.2368566","310.9147205","53","0.338","0.371897715","0","16.2","0","glass-container","(NG)","Glass"
"967","139","7","3","2050","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","344.5767464","68.0398898","118.3","105.2368566","291.5767464","53","0.338","0.371897715","0","16.2","0","glass-container","(NG)","Glass"
"968","139","8","3","2050","0.2976","1.07136","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","364.2847205","87.7478639","118.3","105.2368566","311.2847205","53","0.338","0.371897715","0","16.2","0","glass-container","(NG)","Glass"
"969","140","1","3","2030","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","218.1493313","56.26247468","1.65","105.2368566","163.1493313","55","0.011","0.082597746","96.7","81.4","0.097","glass-container","(NG)-CC","Glass"
"970","140","2","3","2030","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","250.9959548","89.10909818","1.65","105.2368566","195.9959548","55","0.011","0.082597746","96.7","81.4","0.097","glass-container","(NG)-CC","Glass"
"971","140","3","3","2030","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","218.8893313","57.00247468","1.65","105.2368566","163.8893313","55","0.011","0.082597746","96.7","81.4","0.097","glass-container","(NG)-CC","Glass"
"972","140","4","3","2030","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","251.7359548","89.84909818","1.65","105.2368566","196.7359548","55","0.011","0.082597746","96.7","81.4","0.097","glass-container","(NG)-CC","Glass"
"973","140","5","3","2050","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","232.9329807","68.84612408","3.85","105.2368566","177.9329807","55","0.011","0.044897715","96.7","89.9","0.097","glass-container","(NG)-CC","Glass"
"974","140","6","3","2050","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","252.6409548","88.55409818","3.85","105.2368566","197.6409548","55","0.011","0.044897715","96.7","89.9","0.097","glass-container","(NG)-CC","Glass"
"975","140","7","3","2050","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","233.3029807","69.21612408","3.85","105.2368566","178.3029807","55","0.011","0.044897715","96.7","89.9","0.097","glass-container","(NG)-CC","Glass"
"976","140","8","3","2050","0.31417","1.131","0","0","0","0","0","0","0.044","0","0","0","4.72991","0","0","0","0","0","0","0","0.00037","0","0","0","0.09661","0","253.0109548","88.92409818","3.85","105.2368566","198.0109548","55","0.011","0.044897715","96.7","89.9","0.097","glass-container","(NG)-CC","Glass"
"977","141","1","3","2030","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","318.4064735","147.2196169","10.95","105.2368566","263.4064735","55","0.073","0.108712029","78.4","75.5","0","glass-container","(H2)","Glass"
"978","141","2","3","2030","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","318.4064735","147.2196169","10.95","105.2368566","263.4064735","55","0.073","0.108712029","78.4","75.5","0","glass-container","(H2)","Glass"
"979","141","3","3","2030","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","402.4664735","231.2796169","10.95","105.2368566","347.4664735","55","0.073","0.108712029","78.4","75.5","0","glass-container","(H2)","Glass"
"980","141","4","3","2030","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","402.4664735","231.2796169","10.95","105.2368566","347.4664735","55","0.073","0.108712029","78.4","75.5","0","glass-container","(H2)","Glass"
"981","141","5","3","2050","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","269.9614735","84.1746169","25.55","105.2368566","214.9614735","55","0.073","0.073","78.4","83.5","0","glass-container","(H2)","Glass"
"982","141","6","3","2050","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","269.9614735","84.1746169","25.55","105.2368566","214.9614735","55","0.073","0.073","78.4","83.5","0","glass-container","(H2)","Glass"
"983","141","7","3","2050","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","311.9914735","126.2046169","25.55","105.2368566","256.9914735","55","0.073","0.073","78.4","83.5","0","glass-container","(H2)","Glass"
"984","141","8","3","2050","0.2976","1.07136","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","311.9914735","126.2046169","25.55","105.2368566","256.9914735","55","0.073","0.073","78.4","83.5","0","glass-container","(H2)","Glass"
"985","142","1","3","2030","0.30116","1.08417","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","308.0091154","147.4722588","0.3","105.2368566","253.0091154","55","0.002","0.038139029","99.4","91.4","0.021","glass-container","(H2)-CC","Glass"
"986","142","2","3","2030","0.30116","1.08417","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","308.0091154","147.4722588","0.3","105.2368566","253.0091154","55","0.002","0.038139029","99.4","91.4","0.021","glass-container","(H2)-CC","Glass"
"987","142","3","3","2030","0.30116","1.08417","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","392.0691154","231.5322588","0.3","105.2368566","337.0691154","55","0.002","0.038139029","99.4","91.4","0.021","glass-container","(H2)-CC","Glass"
"988","142","4","3","2030","0.30116","1.08417","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","392.0691154","231.5322588","0.3","105.2368566","337.0691154","55","0.002","0.038139029","99.4","91.4","0.021","glass-container","(H2)-CC","Glass"
"989","142","5","3","2050","0.30116","1.08417","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","245.3641154","84.42725877","0.7","105.2368566","190.3641154","55","0.002","0.002","99.4","99.5","0.021","glass-container","(H2)-CC","Glass"
"990","142","6","3","2050","0.30116","1.08417","0","0","0","0","0","0","5.03836","0","0","0","0","0","0","0","0","0","0","0","0.04203","0","0","0","0","0","245.3641154","84.42725877","0.7","105.2368566","190.3641154","55","0.002","0.002","99.4","99.5","0.021","glass-container","(H2)-CC","Glass"
